"id","default_code","name","seller_ids/product_name","seller_ids/name","uom_id","uom_po_id","categ_id","list_price","route_ids","cost_method","valuation","type","purchase_ok","active","sale_ok","is_header"
"bahan_baku_13590","CIN1120100","IB Habbazaitun Soft Capsule",,"DBS","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13600","CIN1130100","IB Pure Fish Oil Soft Capsule ",,"Sentra Husada","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13610","CIN1140100","IB Bionigel Soft capsule",,"Mitra Herbal","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13620","CIN1150100","IB Biocelle Soft Capsule",,"Prima Figur Pertama","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13630","CIN1160100","IB Camoksil Sirup Kering (lokal)",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13640","CIN1160200","IB Camoksil Sirup Kering (lokal)",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13650","CIN1170100","IB Camoksil 500 mg kapsul blister (lokal)",,"Mutiara Offset P.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13660","CIN1170200","IB Camoksil 500 mg kapsul blister (lokal)",,"Maestro Print","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13670","CIN1170300","IB Camoksil 500 mg kapsul blister (lokal)",,"Boegar","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13680","CPB0010100","Plack Band Warna Coklat 2 inci",,"Nachi Tape","Roll","Roll","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13690","CPB0010200","Plack Band Warna Coklat 2 inci",,"Daimaru","Roll","Roll","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13700","CPC0010100","Plastic Cup 15 ml",,"Tunggal Jaya P. I.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13710","CPI0010100","Plug In btl HDPE 1 Lt yellow",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13720","CPI0020100","Plug In Botl HDPE 30 ml yellow",,"Jayatama Selaras","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13730","CPI0030100","Plug In btl HDPE 30 ml yellow",,"Aneka Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13740","CPI0040100","Plug In btl HDPE 300ml yelllow",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13750","CPI0050100","Plug In btl HDPE 1 liter white",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13760","CPI0060100","Plug In btl HDPE 100 ml white",,"Lyhock Plast","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13770","CPI0070100","Plug In btl HDPE 150 ml white",,"Karyana K. Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13780","CPI0080100","Plug In Botol HDPE 30 ml white",,"Aneka Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13790","CPI0090100","Plug In btl HDPE 300 ml white",,"Sanlit Inti Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13800","CPI0100100","Plug In Botol HDPE 5 ml white",,"Aneka Plastik","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13810","CPI0110100","Plug In Pot BP10 @ 1000 kapsul",,"Multi Hasta Mas","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13820","CPI0120100","Plug In Btl HDPE 60 ml White OP Bulat ",,"Tunggal Jaya P. I.","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13830","CPS0010100","Plastik Shrink uk 24 cm ",,"Ultra prima plastik","kg","kg","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13840","CPS0020100","Plastik Shrink uk 14 cm ",,"Ultra prima plastik","kg","kg","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13850","CPT0010100","PTP Camicillin 500 mg export",,"Avesta C. Pack","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13860","CPT0020100","PTP Foil Fluza T ( 110 mm  )",,"Avesta C. Pack","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13870","CPT0030100","PTP Foil Fluza T ( 220 mm  )",,"Avesta C. Pack","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13880","CPT0040100","PTP Poly Polos (110 mm x 500m)",,"Avesta C. Pack","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13890","CPV0010100","PVC Rigid  ( 110 mm x 400 m  )",,"Mitra Selaras Abadi","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13900","CPV0010200","PVC Rigid  ( 110 mm x 400 m  )",,"Sinar Goldsindo","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13910","CPV0020100","PVC Rigid ( 220 mm x 400 m ) ",,"Mitra Selaras Abadi","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13920","CPV0020200","PVC Rigid ( 220 mm x 400 m ) ",,"Sinar Goldsindo","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13930","CRA0010100","Rangka amp 1 & 2 ml @ 100 amp",,"Boegar","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13940","CRA0010200","Rangka amp 1 & 2 ml @ 100 amp",,"Maestro Print","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13950","CRA0020100","Rangka amp 1 & 2 ml @ 30 amp",,"Boegar","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13960","CRA0020200","Rangka amp 1 & 2 ml @ 30 amp",,"Maestro Print","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13970","CRA0030100","Rangka ampul 10 ml @ 30 ampul",,"Boegar","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13980","CRA0030200","Rangka ampul 10 ml @ 30 ampul",,"Maestro Print","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_13990","CRA0040100","Rangka ampul 10 ml @ 50 ampul",,"Boegar","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14000","CRA0040200","Rangka ampul 10 ml @ 50 ampul",,"Maestro Print","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14010","CRA0050100","Rangka botol 100 ml @ 50 botol",,"Arta Kharisma","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14020","CRA0060100","Rangka Botol 200 ml @ 36 botol",,"Lucas","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14030","CRA0070100","Rangka botol 60 ml @ 50 botol",,"Arta Kharisma","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14040","CRA0080100","Rangka vial 10 ml @ 10 vial",,"Boegar","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14050","CRA0080200","Rangka vial 10 ml @ 10 vial",,"Maestro Print","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14060","CRA0090100","Rangka vial 20 ml",,"Boegar","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14070","CRA0090200","Rangka vial 20 ml",,"Maestro Print","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14080","CRA0100100","Rangka vial 100 ml @ 50 vial",,"Lucas","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14090","CRD0010100","Rubber Dropper Pipet Set",,"Bharat Rubber W. PVT","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14100","CRO0010100","Rondo Ampul 1 ml @ 5 amp",,"Sinar Goldsindo","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14110","CRO0020100","Rondo Ampul 10 ml @ 5 amp",,"Sinar Goldsindo","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14120","CRO0030100","Rondo Ampul 15 ml @ 5 amp",,"Sinar Goldsindo","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14130","CRO0040100","Rondo Ampul 2 ml @ 5 amp",,"Sinar Goldsindo","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14140","CRO0050100","Rondo Ampul 5 ml @ 5 amp",,"Sinar Goldsindo","Set","Set","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14150","CRS0010100","Rubber Stoper 20 mm Abu-Abu",,"Shandong P. G. C Ltd","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14160","CRS0020100","Rubber Stoper 32 mm Abu-Abu",,"West Pharmaceutical","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14170","CSE0010100","Seal",,"Indogravure","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14180","CSG0010100","Silica Gel White 2-5 MM",,"Sinochem T. C Ltd.","kg","kg","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14190","CSH0010100","Sheet Ukuran 120 X 110 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14200","CSH0020100","Sheet Ukuran 120 X 70 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14210","CSH0030100","Sheet Ukuran 120 X 95 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14220","CSH0040100","Sheet Ukuran 125 X 110 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14230","CSH0050100","Sheet Ukuran 100 X 95 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14240","CSH0060100","Sheet Ukuran 105 X 105 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14250","CSH0070100","Sheet Ukuran 105 X 95 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14260","CSH0080100","Sheet Ukuran 110 X 100 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14270","CSH0090100","Sheet Ukuran 110 X 85 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14280","CSH0100100","Sheet Ukuran 115 X 110 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14290","CSH0110100","Sheet Ukuran 115 X 85 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14300","CSH0120100","Sheet Ukuran 135 X 130 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14310","CSH0130100","Sheet Ukuran 130 X 70 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14320","CSH0140100","Sheet Ukuran 130 X 95 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14330","CSH0150100","Sheet Ukuran 130 X 105 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14340","CSH0160100","Sheet Ukuran 135 X 135 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14350","CSH0170100","Sheet Ukuran 140 X 105 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14360","CSH0180100","Sheet Ukuran 140 X 85 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14370","CSH0190100","Sheet Ukuran 145 X 115 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14380","CSH0200100","Sheet Ukuran 145 X 120 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14390","CSH0210100","Sheet Ukuran 150 X 105 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14400","CSH0220100","Sheet Ukuran 150 X 75 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14410","CSH0230100","Sheet Ukuran 155 X 105 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14420","CSH0240100","Sheet Ukuran 155 X 120 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14430","CSH0250100","Sheet Ukuran 155 X 75 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14440","CSH0260100","Sheet Ukuran 160 X 125 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14450","CSH0270100","Sheet Ukuran 165 X 100 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14460","CSH0280100","Sheet Ukuran 165 X 125 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14470","CSH0290100","Sheet Ukuran 165 X 65 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14480","CSH0300100","Sheet Ukuran 165 X 70 mm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14490","CSH0310100","Sheet Ukuran 170 x 125 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14500","CSH0320100","Sheet Ukuran 170 X 130 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14510","CSH0330100","Sheet Ukuran 170 X 75 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14520","CSH0340100","Sheet Ukuran 170 X 65 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14530","CSH0350100","Sheet Ukuran 175 X 80 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14540","CSH0360100","Sheet Ukuran 175 X 85 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14550","CSH0370100","Sheet Ukuran 180 X 75 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14560","CSH0380100","Sheet Ukuran 185 X 100 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14570","CSH0390100","Sheet Ukuran 185 X 110 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14580","CSH0400100","Sheet Ukuran 85 X 85 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14590","CSH0410100","Sheet Ukuran 95 X 95 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14600","CSH0420100","Sheet Ukuran 145 x 95 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
"bahan_baku_14610","CSH0430100","Sheet Ukuran 140 x 120 cm",,"Arta Kharisma","Pcs","Pcs","Bahan Pengemas",0,"Buy","Average Price","Periodical (manual)","Stockable Product","TRUE","TRUE","FALSE","FALSE"
